date,nasdaq,bitcoin,nasdaq_pct,btc_pct
2024-02-26,436.55,51751.884054934555,,
2024-02-27,437.6,54478.191083122954,0.24052227694422168,5.268034348845019
2024-02-28,435.27,57003.52673730811,-0.5324497257769734,4.635498359943679
2024-02-29,439.0,62558.58202419311,0.8569393709651596,9.745108074601427
2024-03-01,445.61,61298.216861101624,1.5056947608200533,-2.0146958615591126
2024-03-04,444.02,63053.10543906421,-0.356814254617277,2.8628705169990054
2024-03-05,436.05,68186.64593432152,-1.7949641908022063,8.141614056136337
2024-03-06,438.79,64291.536557569496,0.6283683063868839,-5.712422606185763
2024-03-07,445.45,66145.91927850846,1.517810342077075,2.884334113368814
2024-03-08,439.02,66944.87639053575,-1.4434841171848678,1.2078705999432282
2024-03-11,437.39,69075.66688195744,-0.3712814905926787,3.1829030185839935
2024-03-12,443.66,72130.55300765681,1.4335032808248993,4.42252136475183
2024-03-13,440.25,71467.17350326062,-0.7686065906324702,-0.9196928024741036
2024-03-14,439.14,73097.76702694128,-0.2521294718909717,2.2815978913819146
2024-03-15,433.92,71420.03180142345,-1.188686979095499,-2.2951935384010747
2024-03-18,437.48,68425.41565643054,0.8204277286135708,-4.192963891866008
2024-03-19,438.57,67708.94360930806,0.24915424705129752,-1.0470846837379089
2024-03-20,443.77,62132.51737873437,1.1856716145655088,-8.235878354195869
2024-03-21,445.87,67819.05570684028,0.47321810847962276,9.152274152104777
2024-03-22,446.38,65535.97844847657,0.1143831161549258,-3.3664244283092337
2024-03-25,444.76,67310.98326810106,-0.3629194856400342,2.7084433034290756
2024-03-26,443.32,69938.94530200244,-0.32377012321251897,3.9042098425960514
2024-03-27,444.83,70082.05122475982,0.34061174772173075,0.20461550019010843
2024-03-28,444.01,69435.75040305211,-0.18434008497628662,-0.92220591494242
2024-04-01,444.95,71246.95144060145,0.21170694353731534,2.6084560576301152
2024-04-02,441.11,69785.92503802372,-0.8630183166647876,-2.0506511128350335
2024-04-03,442.1,65440.41922587159,0.22443381469474666,-6.2269086635799775
2024-04-04,435.34,66123.938539074,-1.5290658222121833,1.044491036714179
2024-04-05,440.47,68542.17715279506,1.1783893049111205,3.6571303330518834
2024-04-08,440.6,69401.97360911008,0.029513928303859238,1.2544049401850055
2024-04-09,442.23,71624.18486236996,0.36995006808897557,3.2019424487492953
2024-04-10,438.37,69158.64381207665,-0.8728489699929898,-3.4423303455822785
2024-04-11,445.37,70527.88997578963,1.5968246002235453,1.9798626581423395
2024-04-12,438.27,70106.66413070948,-1.5941801199003125,-0.5972471957189418
2024-04-15,431.06,65752.66004728881,-1.6451046158760585,-6.210542374834594
2024-04-16,431.1,63430.5714573684,0.009279450656518584,-3.531550796956928
2024-04-17,425.84,63720.501587480736,-1.2201345395499996,0.4570826392557237
2024-04-18,423.41,61328.89798860725,-0.5706368589141309,-3.7532717717077224
2024-04-19,414.65,63461.592695107174,-2.0689166528896408,3.477471104887786
2024-04-22,418.82,64936.4207567739,1.0056674303629665,2.3239695050710996
2024-04-23,425.07,66841.66685207361,1.492287856358332,2.9340177254856936
2024-04-24,426.51,66406.95244392671,0.33876773237349056,-0.6503644038515111
2024-04-25,424.45,64279.51812857524,-0.4829898478347472,-3.2036319045778416
2024-04-26,431.0,64486.183359158975,1.5431735186712148,0.3215102362316369
2024-04-29,432.75,63030.433616681854,0.40603248259860614,-2.2574599187693445
2024-04-30,424.59,63797.67963589958,-1.8856152512998325,1.2172627970223227
2024-05-01,421.52,60749.47209216387,-0.7230504722202546,-4.7779285408688255
2024-05-02,426.9,58297.574075325494,1.276333270070218,-4.036081191155983
2024-05-03,435.43,59135.1733607733,1.9981260248301824,1.4367652492118355
2024-05-06,440.25,64010.00865210892,1.1069517488459635,8.243546123717449
2024-05-07,440.32,63172.48129551341,0.015900056785911332,-1.3084318753140978
2024-05-08,440.06,62363.057191718624,-0.059047965116276746,-1.2812922449704
2024-05-09,441.02,61215.50400879193,0.21815207017223948,-1.8401169451953692
2024-05-10,442.06,63148.599943097026,0.23581696975194522,3.157853497420282
2024-05-13,443.08,61507.054004121346,0.2307379088811512,-2.599496965023562
2024-05-14,445.93,62878.783300729294,0.6432246998284707,2.230198338740186
2024-05-15,452.9,61569.1130057734,1.5630255869755194,-2.0828492954326983
2024-05-16,451.98,66220.51831432826,-0.20313534996687643,7.554770698286162
2024-05-17,451.76,65260.879803346186,-0.04867472012036744,-1.449155843853367
2024-05-20,454.91,66252.71259591613,0.6972728882592705,1.5197968454588429
2024-05-21,455.8,71430.29700215145,0.19564309423840687,7.814901765327065
2024-05-22,455.71,70189.8358177002,-0.019745502413348603,-1.7366037053071381
2024-05-23,453.66,69181.20085677762,-0.44984749072873864,-1.4370100017646936
2024-05-24,457.95,67906.46534276106,0.9456421108319013,-1.842603912955454
2024-05-28,459.68,69367.23871755725,0.3777704989627706,2.1511550740019647
2024-05-29,456.44,68316.63588049631,-0.7048381482770649,-1.5145519073329172
2024-05-30,451.55,67577.26558995963,-1.0713346770659826,-1.0822697590525898
2024-05-31,450.71,68372.49288434093,-0.1860259107518636,1.1767674933853112
2024-06-03,453.13,67740.01690222476,0.5369306205764257,-0.925044495870686
2024-06-04,454.37,68808.29368590549,0.27365215280383826,1.577024678370953
2024-06-05,463.53,70600.01116676089,2.015978167572685,2.6039266269763717
2024-06-06,463.37,71184.59943059199,-0.03451772269323916,0.8280285713415436
2024-06-07,462.96,70759.58819301432,-0.08848220644409599,-0.5970550385579809
2024-06-10,464.83,69654.16073760358,0.4039225851045547,-1.5622299163124187
2024-06-11,468.02,69493.17760915738,0.6862724006626131,-0.2311177490927574
2024-06-12,474.15,67329.15232724321,1.3097730866202362,-3.114011125070515
2024-06-13,476.72,68224.51967501991,0.5420225666983081,1.3298360618367866
2024-06-14,479.19,66700.31696564378,0.5181238462829363,-2.234098116976857
2024-06-17,485.06,66615.53782131766,1.2249838268745261,-0.12710455989255465
2024-06-18,485.21,66460.38897909952,0.03092400940090112,-0.23290188339287754
2024-06-20,481.47,64907.07460760319,-0.7708002720471452,-2.337203250472719
2024-06-21,480.18,64844.67441797763,-0.2679294660103526,-0.09613773229312228
2024-06-24,473.96,63221.35738437477,-1.2953475779915902,-2.5033929897453566
2024-06-25,479.38,60363.23497529626,1.1435564182631586,-4.5208178491037865
2024-06-26,480.37,61770.413870095355,0.2065167508031207,2.331185357072041
2024-06-27,481.61,60749.89619402014,0.25813435476820246,-1.6521140334616935
2024-06-28,479.11,61562.64532550036,-0.5190922115404617,1.3378609386993867
2024-07-01,481.92,62734.39383945474,0.586504143098665,1.9033433468607308
2024-07-02,486.98,62819.82226921849,1.0499667994687822,0.13617479110801245
2024-07-03,491.04,62042.5650371006,0.8337098032773493,-1.237280215131631
2024-07-05,496.16,57189.17412408636,1.0426849136526473,-7.822679333312498
2024-07-08,497.34,55880.3753776708,0.23782650757819823,-2.2885428343059955
2024-07-09,497.77,56665.140733520275,0.08645996702456582,1.404366650269595
2024-07-10,502.96,57988.30351208401,1.0426502199811116,2.335056017572046
2024-07-11,491.93,57704.202284462874,-2.1930173373628015,-0.4899285035333545
2024-07-12,494.82,57388.192479166675,0.5874819588152835,-0.5476374211680013
2024-07-15,496.15,60942.32773996293,0.26878460854451447,6.193147243810637
2024-07-16,496.34,64835.48973321571,0.038294870502864065,6.388272548210927
2024-07-17,481.77,65162.23625234354,-2.9354877704799165,0.5039624447541247
2024-07-18,479.49,64136.31384360687,-0.47325487265706956,-1.5744125244010032
2024-07-19,475.24,63959.56900809379,-0.886358422490563,-0.2755768533003966
2024-07-22,482.32,68088.13996324532,1.4897735880817997,6.454969943010536
2024-07-23,480.62,67607.71339918874,-0.3524630950406338,-0.7055950776683417
2024-07-24,463.38,65942.41746522837,-3.5870334151720695,-2.463174466687923
2024-07-25,458.27,65403.53513022529,-1.1027666278216608,-0.817201364034359
2024-07-26,462.97,65749.96361965332,1.0255962642110594,0.5296785391466274
2024-07-29,463.9,68242.2474440493,0.2008769466703919,3.790547837886571
2024-07-30,457.53,66770.32091848266,-1.3731407630954928,-2.156913906995006
2024-07-31,471.07,66219.05102486102,2.9593687845605787,-0.825621153288536
2024-08-01,459.66,64679.778647032515,-2.422145328719716,-2.3245159119701153
2024-08-02,448.75,65357.52960767435,-2.3734934516816852,1.0478560298426753
2024-08-05,435.37,58006.206586686734,-2.9816155988857895,-11.247859374605884
2024-08-06,439.53,53956.26184159744,0.955509107196173,-6.981916217942807
2024-08-07,434.77,55959.84107399357,-1.082974996018471,3.713339590274356
2024-08-08,448.07,55099.95181146735,3.0590887135726996,-1.5366184857266152
2024-08-09,450.41,61859.03159904161,0.5222398285982255,12.266943192076575
2024-08-12,451.38,58804.23449992608,0.21535933926866146,-4.938320274581953
2024-08-13,462.58,59350.07433270696,2.4812796313527397,0.9282321884175992
2024-08-14,462.73,60601.22317789727,0.032426823468378885,2.108083029814889
2024-08-15,474.42,58739.19382231015,2.5263112398158816,-3.072593683663871
2024-08-16,475.03,57624.11692852191,0.12857805320178883,-1.8983523968024274
2024-08-19,481.27,58438.293742685404,1.3136012462370728,1.4129098328281797
2024-08-20,480.26,59574.945812940874,-0.20986140835704825,1.9450466422930912
2024-08-21,482.5,59060.12610074137,0.4664140257360616,-0.8641547301041386
2024-08-22,474.85,61144.68762866613,-1.5854922279792683,3.529558207121042
2024-08-23,480.0,60387.54062321362,1.0845530167421291,-1.238287469960897
2024-08-26,475.34,64265.81631272862,-0.970833333333343,6.422311042129358
2024-08-27,476.76,62922.58634676265,0.2987335380990386,-2.090115776993451
2024-08-28,471.35,59526.560879590994,-1.1347428475543153,-5.397148566742571
2024-08-29,470.66,59015.29633887944,-0.1463880343693602,-0.8588847283580336
2024-08-30,476.27,59351.5794909728,1.1919432286576104,0.5698237117413463
2024-09-03,461.81,59108.73235863689,-3.036092972473592,-0.4091670928030644
2024-09-04,460.61,57504.538586220435,-0.2598471232758026,-2.7139708608250213
2024-09-05,461.04,57987.84601410068,0.09335446473155429,0.8404683173930616
2024-09-06,448.69,56132.404732088595,-2.6787263577997655,-3.199707196506152
2024-09-09,454.46,54792.40755768575,1.2859658115848216,-2.3872078539988517
2024-09-10,458.66,57049.118751143265,0.924173744664003,4.118656751999139
2024-09-11,468.62,57624.16178336144,2.1715431910347416,1.0079788168623427
2024-09-12,473.22,57381.764445000474,0.9816055652767774,-0.42065225915520754
2024-09-13,475.34,58106.951229815284,0.44799459025399724,1.2637931088889554
2024-09-16,473.24,59214.80226801806,-0.4417890352168885,1.906572302892262
2024-09-17,473.49,58211.123231286256,0.05282731806270924,-1.6949799683345201
2024-09-18,471.44,60317.0319794625,-0.4329552894464572,3.617708491569527
2024-09-19,483.36,61440.41208494509,2.5284235533683974,1.8624591904075949
2024-09-20,482.44,62966.52931910512,-0.19033432638199121,2.4838981093584955
2024-09-23,483.04,63582.59956924825,0.12436779703175471,0.9784090957609903
2024-09-24,485.37,63327.02654450202,0.48236170917521637,-0.40195434989707124
2024-09-25,485.82,64334.14274876097,0.09271277582050264,1.590341848043697
2024-09-26,489.47,63151.89959401337,0.7513070684615819,-1.8376605395435508
2024-09-27,486.75,65130.76884023231,-0.555703107442751,3.1335070820364352
2024-09-30,488.07,65663.68986662335,0.2711864406779618,0.8182323591148011
2024-10-01,481.27,63243.27532464382,-1.393242772553116,-3.68607756721544
2024-10-02,481.95,60872.668543725544,0.14129282938890597,-3.7483934359018423
2024-10-03,481.59,60655.55979196848,-0.07469654528478031,-0.3566604799017714
2024-10-04,487.32,60727.86395169296,1.1898087584875094,0.11920450486726519
2024-10-07,482.1,62811.79972811266,-1.0711647377493194,3.431597360442984
2024-10-08,489.3,62287.39010510681,1.4934660858743065,-0.8348902997140861
2024-10-09,493.15,62185.230423727575,0.7868383404864066,-0.16401342423698617
2024-10-10,492.59,60597.15045618275,-0.113555713271829,-2.5537896325601883
2024-10-11,493.36,60195.18073772453,0.15631661219270843,-0.6633475591379279
2024-10-14,497.5,62829.533686088886,0.839143830063227,4.376351920666965
2024-10-15,490.85,66049.99492708022,-1.336683417085427,5.125712466817767
2024-10-16,490.91,66962.21994496793,0.012223693592749996,1.3811129264957867
2024-10-17,491.25,67647.54414766871,0.06925913100159775,1.0234490482304848
2024-10-18,494.47,67328.10527002988,0.6554707379134994,-0.47221060522393277
2024-10-21,495.42,68962.82918045693,0.19212490140958494,2.427996308333258
2024-10-22,495.96,67394.85775735618,0.10899842557829942,-2.2736471831771854
2024-10-23,488.36,67351.04793512498,-1.5323816436809357,-0.06500469574240997
2024-10-24,492.32,66683.96806542306,0.8108772217216842,-0.9904521015685952
2024-10-25,495.32,68214.05205157402,0.6093597660058458,2.294530500419234
2024-10-28,495.4,67938.55412885673,0.016151174997980355,-0.40387268375289276
2024-10-29,500.16,69845.304531169,0.9608397254743828,2.806580779885004
2024-10-30,496.38,72781.11308158132,-0.755758157389641,4.203301238528079
2024-10-31,483.85,72342.62171127986,-2.5242757564768903,-0.602479615569973
2024-11-01,487.43,70264.99735573279,0.7398987289449099,-2.871922949984995
2024-11-04,486.01,68803.50626277467,-0.29132388240362683,-2.0799703237146527
2024-11-05,492.21,67793.29782704762,1.2756939157630542,-1.4682513880453385
2024-11-06,505.58,69335.42553133758,2.7163202698035294,2.274749501380202
2024-11-07,513.54,75620.88606963192,1.5744293682503185,9.065294530360246
2024-11-08,514.14,75987.24178320667,0.1168360789811862,0.4844636615834119
2024-11-11,513.84,80466.71654833542,-0.0583498657953041,5.895035350682676
2024-11-12,512.91,88637.42000322911,-0.1809901914993084,10.154140501042619
2024-11-13,512.25,88264.59974582895,-0.12867754576825208,-0.42061271344154827
2024-11-14,508.69,90488.10007497849,-0.6949731576378682,2.5191303597959402
2024-11-15,496.57,87407.51273710128,-2.38259057579272,-3.4044115583426238
2024-11-18,500.02,89841.47194135105,0.6947660954145451,2.7846109882687875
2024-11-19,503.46,90534.62459650292,0.6879724811007515,0.7715286049680525
2024-11-20,503.17,92251.65240738312,-0.057601398323592345,1.8965426968220012
2024-11-21,504.98,94217.02229634205,0.3597193791362807,2.1304441033531463
2024-11-22,505.79,98509.11859102432,0.1604023921739417,4.555542289568737
2024-11-25,506.59,98015.9355289458,0.1581684098143299,-0.5006471168684801
2024-11-26,509.31,93004.70093103287,0.5369233502438009,-5.112673333034734
2024-11-27,505.3,91931.83077291827,-0.7873397341501276,-1.1535655159089053
2024-11-29,509.74,95661.59595817851,0.8786859291509908,4.057098780587953
2024-12-02,515.29,97311.70719084324,1.088790363714831,1.7249463759585693
2024-12-03,516.87,95833.1362300365,0.3066234547536517,-1.519417348117258
2024-12-04,523.26,96031.63097759831,1.2362876545359613,0.20712537997853442
2024-12-05,521.81,98881.4694561823,-0.27710889423996354,2.967603954626963
2024-12-06,526.48,97201.50036407741,0.8949617676932364,-1.6989726197883193
2024-12-09,522.38,101235.3717025316,-0.7787570278073308,4.150009334572968
2024-12-10,520.6,97353.94700820887,-0.3407481143994695,-3.834059804440537
2024-12-11,529.92,96649.71446771531,1.7902420284287235,-0.7233733835508183
2024-12-12,526.5,101123.61811033697,-0.6453804347826053,4.628987956416686
2024-12-13,530.53,100000.80836535197,0.7654320987654284,-1.110333832952748
2024-12-16,538.17,104721.50151808978,1.4400693645976625,4.720654992598461
2024-12-17,535.8,106074.10723541168,-0.44038129215675514,1.2916217755799098
2024-12-18,516.47,106034.913402645,-3.6076894363568313,-0.036949481629566794
2024-12-19,514.17,100355.5761481501,-0.4453308033380621,-5.3561011861525625
2024-12-20,518.66,97851.35377075805,0.8732520372639385,-2.4953495097224887
2024-12-23,522.87,95094.27394862173,0.8117070913507884,-2.817620519175945
2024-12-24,529.96,94644.91085464321,1.355977585250634,-0.4725448497785556
2024-12-26,529.6,99344.95417367229,-0.06792965506831061,4.965975747230056
2024-12-27,522.56,95678.31244565405,-1.329305135951675,-3.6908182791129063
2024-12-30,515.61,93663.44751964067,-1.3299908144519201,-2.105874230545024
2024-12-31,511.23,92627.28213113277,-0.8494792575784005,-1.106264413650393
2025-01-02,510.23,94384.1761153871,-0.1956066740997242,1.8967348969249676
2025-01-03,518.58,96852.14681235075,1.6365168649432604,2.6148140488575944
2025-01-06,524.54,98364.58946599838,1.1492922981989118,1.5615995137185257
2025-01-07,515.18,102229.39453189743,-1.7844206352232495,3.9290613490894577
2025-01-08,515.27,96952.09886774956,0.017469622267940466,-5.162209644605942
2025-01-10,507.19,92376.27578346101,-1.5681099229530093,-4.719674084137515
2025-01-13,505.56,94454.77089638807,-0.3213785760760257,2.25003129353174
2025-01-14,505.08,94456.3493746993,-0.09494422027059857,0.0016711472552000117
2025-01-15,516.7,96574.07768799194,2.3006256434624284,2.2420179557139264
2025-01-16,513.08,100313.15239828422,-0.7005999612928249,3.8717167171633093
2025-01-17,521.74,100044.57926776377,1.6878459499493292,-0.2677347128461349
2025-01-21,524.8,101764.90860170545,0.5864990225016298,1.7195627654521095
2025-01-22,531.51,106182.2368201815,1.2785823170731847,4.340718504219265
2025-01-23,532.64,103673.53509537787,0.2126018325149026,-2.3626378572642937
2025-01-24,529.63,104067.60991206947,-0.5651096425352997,0.3801112948729424
2025-01-27,514.21,102552.24874280207,-2.9114664954779657,-1.4561314231659406
2025-01-28,521.81,101958.46953745594,1.4779953715407856,-0.5790016431870826
2025-01-29,520.83,101313.11264498268,-0.18780782277072472,-0.6329605528613502
2025-01-30,523.05,103718.97939813645,0.42624272795344087,2.3746844710855086
2025-01-31,522.29,104781.5135100103,-0.14530159640570028,1.0244355642907044
2025-02-03,518.11,97568.31653024875,-0.8003216603802432,-6.884035874393479
2025-02-04,524.47,101466.8606657039,1.2275385535890138,3.99570708411936
2025-02-05,526.85,98118.43921664466,0.45379144660324666,-3.3000148295620035
2025-02-06,529.6,96582.88682919052,0.5219702002467574,-1.5649987909649221
2025-02-07,522.92,96635.41875332211,-1.2613293051359609,0.054390509391688546
2025-02-10,529.25,96548.57865379585,1.2105102118870947,-0.08986363452093693
2025-02-11,527.99,97399.98161383197,-0.23807274444969106,0.8818389373592916
2025-02-12,528.3,95739.97737079239,0.058713233205165416,-1.7043167930165692
2025-02-13,535.9,97836.18856127483,1.4385765663448735,2.189483691189942
2025-02-14,538.15,96561.6639990985,0.41985445045717995,-1.3027128109943664
2025-02-18,539.37,95776.15723852723,0.22670259221406752,-0.8134768271791604
2025-02-19,539.52,95495.89153299287,0.027810223037993964,-0.29262575740679475
2025-02-20,537.23,96554.87156259285,-0.42445136417555984,1.1089273188617854
2025-02-21,526.08,98384.31738240314,-2.075461161885961,1.8947214057701167
